	Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Sample 17	Sample 18	Sample 19	Sample 20	Sample 21	Sample 22	Sample 23	Sample 24	Sample 25	Sample 26	Sample 27	Sample 28	Sample 29	Sample 30	Sample 31	Sample 32	Sample 33
10076	6.058316496	4.310340121	4.651338766	6.081510068	7.03562391	5.464668267	7.06608919	4.999098034	4.801676029	4.760220946	5.073820233	5.146492307	4.456806149	5.429281193	4.430954271	5.266786541	4.622930351	8.339671881	5.353323291	6.236301267	6.067380578	5.527946099	4.541638734	7.154514352	4.820178962	5.870118084	5.411765185	5.095502518	7.431957188	6.515542158	4.650764559	5.253989266	6.745102846
10079	6.980482356	7.625635793	6.878480131	8.570994129	8.468175995	6.395576977	7.926236684	7.881175155	7.980539477	7.775774869	10.14218366	2.298658316	7.5794668	6.714932352	5.669310286	6.169323753	8.157953195	7.446421667	8.794090898	7.989195787	9.016083973	7.028458647	10.21190046	8.547742855	8.127014142	7.557501994	6.873813198	7.491131568	9.140471928	7.953789041	8.220184827	8.29480452	7.931269381
10083	4.674121633	4.298658316	5.092545742	7.629575194	4.258518925	8.074141463	3.416839742	3.658782734	4.249445341	4.497612366	7.985044962	5.272769732	6.105803772	3.500802053	4.01346226	4.357552005	3.414135533	4.724650272	4.375734539	5.118525849	5.820689561	3.430285273	3.925049965	4.069530325	3.828834649	5.382321407	4.311067102	5.853746197	4.404630684	4.258518925	7.652271365	3.701549057	4.705425039
10084	7.177519203	7.124017889	7.424334278	7.145269857	8.125361806	7.629793734	7.888073488	6.255878353	7.704802815	7.011003564	8.252476214	8.816951634	7.961333927	7.492414035	7.726899318	7.833522636	7.66063774	7.039248084	8.477434484	7.217133758	6.258518925	8.222215294	8.497412776	7.109778429	7.503348735	7.344562227	6.813909425	7.416924167	7.236301267	7.301404738	9.076842313	7.694253403	7.502235115
10085	5.442611804	4.966707314	4.196134881	4.817111573	4.009884589	3.814550423	4.828326926	5.144454314	5.343763122	5.289465631	5.22881869	4.502712486	4.381283373	4.721372659	4.918386234	5.140778656	4.517905554	4.91981677	5.289096702	4.042644337	5.323730338	4.971313624	5.641835002	5.339493738	5.308156975	5.102238194	5.012121673	5.369117459	5.359310317	5.61970645	5.136683578	5.472812666	5.329123596
10086	5.108524457	5.254745198	5.032541697	8.488282018	5.903761365	8.538499364	5.331991778	5.215290306	7.350320435	5.992768431	5.596935142	6.555969495	10.55599824	5.786073552	6.132576843	5.9795681	5.274261661	7.405481882	7.305970521	6.266973892	5.087038457	10.00584908	10.30804318	5.835166157	7.210330414	5.343052435	5.935459748	7.003939486	6.547048751	5.71918344	5.373300197	5.914086097	5.308521062
1009	5.607922067	7.379118399	3.311793718	3.307428525	7.814870816	3.849999259	3.370164281	9.725877459	1.655351829	8.493214999	3.163498732	3.967168608	2.761285273	3.47118746	3.915520901	3.311793718	3.658782734	2.94673086	1.948600847	2.66448284	3.363171077	3.898208353	8.527242402	5.186659017	3.870857864	6.295906655	3.654206378	2.531069493	8.471959661	8.995117014	3.472487771	2.927896454	7.849436379
10090	5.350497247	7.358783048	1.731183242	4.11353382	5.714795011	4.484138131	6.148120631	3.102658131	5.72628629	6.405822221	3.443606651	3.607626221	7.63314055	5.896271849	3.888499736	5.968781974	4.100136671	5.009884589	3.912649865	5.226893814	6.346779643	4.019701914	6.122051448	5.725195817	5.763145958	6.108524457	5.981624361	4.460742564	6.20261362	5.889473543	3.849999259	5.588864518	6.135863165
10093	7.001351893	8.438708698	7.680957226	7.867216953	7.856550028	8.348595385	7.679409722	8.115927989	7.825785627	8.305560192	7.831180547	7.649615459	8.726388479	7.847182656	8.083319758	8.150305802	8.116187986	7.652844973	7.176123271	8.102028179	6.776498832	7.874489611	8.181102551	7.339671881	8.06188418	8.279285561	8.427396658	8.294666694	8.257340695	8.401860818	7.763477971	7.858913471	7.82374936
10094	8.376385898	8.955446492	9.83182975	8.864371887	8.919995487	9.253800221	9.040125302	8.939579214	9.216527619	8.056908618	9.415403762	9.614967445	9.255571544	9.153780008	9.357727932	8.83696556	9.229924333	9.026855376	8.783751292	8.752079531	8.502871575	8.973123331	8.910192989	9.145957612	8.572776006	9.109438919	9.129334541	9.444248793	8.362382216	8.410748128	9.204522239	9.77036657	8.602290585
10095	10.05440082	9.822554898	9.08318677	10.12932166	10.60405279	10.86816664	9.895211723	10.1716647	11.29594108	9.556812571	10.8386288	10.36659543	9.269851352	11.80731869	9.966937979	11.77877941	10.63868026	10.650612	10.05471284	10.10894257	9.805598789	9.32573269	10.52687087	10.73701068	8.522228415	9.938829759	11.28118241	9.907596742	8.758456426	9.662899758	8.958204687	8.494095545	9.060641897
10096	9.393712212	9.796347913	9.581991399	8.864619507	9.612997468	8.702553659	9.482384462	9.906379551	9.328226119	10.33220442	9.516744035	9.644216818	9.111109581	9.900519674	9.633939726	9.823080583	9.026357447	8.520932916	9.540496174	10.06022306	9.415129074	9.509200979	8.87175126	10.23618166	9.402671021	9.893862723	9.620366471	9.334049768	9.788179974	10.21895065	9.496813841	8.310112864	9.322221113
10097	9.077536764	9.023560318	10.7809252	9.04851412	7.893422888	9.520559754	8.969472865	8.981024921	9.948571648	9.695019442	9.211231269	10.31504764	8.737990896	9.446731811	8.830958801	9.120678526	9.976478204	9.404566824	10.12841972	8.900655519	9.045322829	9.864511179	9.566624913	8.450056494	9.244292472	9.581520727	9.326744059	9.665922115	9.314288671	8.748830179	8.734337045	8.721372659	9.769441172
10098	7.208088008	8.220233204	6.906409617	7.748058639	5.56285296	4.789729251	6.043519494	7.687200695	6.577126661	7.573798644	5.750070486	4.87036472	6.273702369	6.936402378	7.321206567	5.230741003	5.592457037	6.041330607	3.502075956	5.50589093	7.450963771	6.654492826	8.198150333	7.224869925	7.542722362	6.910972452	5.48188014	6.518692492	5.098453246	6.674969031	7.477596384	4.876762491	7.448157613
10099	8.224049924	7.176123271	7.581049901	8.393991008	8.853652642	7.978481669	8.159871337	8.714932352	8.535430915	7.125981654	9.383164261	7.117175546	8.69275497	8.99126673	7.851124363	8.618165227	7.95192577	9.153729349	7.725127635	7.760952756	8.909143047	7.837627933	9.664891669	7.332886917	7.895605575	8.411765185	8.938256382	7.581803149	8.598015269	8.047941844	7.867155163	7.702449767	8.880287578
101	6.303415463	5.350850805	6.144658243	8.424586226	6.337175869	6.390942773	6.945092631	6.472650228	9.305218161	5.58044702	9.038013592	6.934634441	6.459759467	5.85847839	9.526538363	6.043300754	6.550285049	6.5905122	6.4747605	6.279657007	7.37086174	6.109778429	6.362469889	10.64464945	6.352970338	6.343763122	6.333602628	7.491131568	6.486553493	6.134631671	6.848122135	6.485104761	5.794935663
1010	4.324090516	3.007195501	4.468583317	4.146492307	4.426264755	4	4.354028938	4.087462841	4.626439137	4.119356177	5.208283138	3.450221496	3.384049807	4.047887329	4.040015679	4.924099886	4.964860664	5.313608657	3.730096466	5.390942773	4.469885976	4.816087659	5.046578367	4.21800615	5.118525849	5.290203205	4.397802962	5.131342539	5.209453366	4.177120503	4.704871964	5.365622556	4.203201156
10100	6.277798821	2.771885579	5.008092421	2.601696516	3.504620392	3.771885579	3.368768349	4.194559886	4.648465443	5.58345891	3.176322773	4.369466484	2.13093087	4.007195501	5.049630768	4.098453246	2.189033824	4.809414444	2.99095486	4.898692073	3.902073579	5.210622644	2.893362211	6.669735463	5.17951105	2.6622055	3.440952198	4.001802243	5.802968651	4.894332742	2.970853654	2.961623328	5.968321196
10102	6.81134258	7.824322351	7.970278486	8.391200619	7.389566812	8.385776138	7.87282876	7.321837924	7.370687407	6.882031608	7.946087492	7.718841075	8.025250322	8.003714662	6.986752227	8.015582312	8.225159226	7.522228415	7.333960351	7.989309341	6.747521673	8.484782623	8.195544459	6.61603416	6.874796966	7.158559199	7.335658323	7.805163453	6.947081667	6.718772592	7.850186838	8.840589118	6.56208975
10103	4.363871925	4.684257705	4.785027362	7.508032427	5.709290636	7.658497137	8.27714789	4.888499736	4.358958826	4.386121157	10.09774246	4.199279721	6.812883235	4.425593578	4.671293372	4.465974465	4.618825953	10.17187733	4.968551603	7.316960287	8.954079959	5.808385051	9.05039286	5.026800059	5.468909092	4.482848283	6.59559317	5.9375798	5.449891473	5.526381863	5.95373085	6.663059924	5.442611804
10105	7.484782623	8.105227584	7.833712369	8.197265847	7.707911254	8.515975737	7.857545634	7.852685552	8.708187236	7.795974694	7.974242489	8.660031558	8.453311794	8.386681636	8.352484887	8.667430923	8.045650466	8.111500863	8.360320377	8.65202034	7.381888983	8.725945606	9.971069283	8.392188605	8.503388491	8.42840205	7.9795681	8.222794903	8.641293131	8.339048283	8.78959885	7.901651324	8.514398461
10106	8.323910438	9.095687115	8.755421735	8.300718622	8.990387652	8.098137385	9.4815371	9.430389824	9.070442999	9.011143375	9.698912983	9.064985214	8.65065687	9.083399545	9.059019919	8.566015972	9.766446088	9.255996338	9.178913785	9.178017422	9.664820577	9.315715658	8.980168146	8.917312401	9.344540036	8.815191137	8.966188183	9.932893855	8.622966945	8.886611112	9.168095426	9.94976836	8.476179139
10107	4.961160258	4.384049807	4.929317595	4.301587647	5.201633861	6.045268215	5.416501993	6.352793829	5.524502537	5.690137693	5.617944917	4.663344619	4.869377924	4.938285792	4.965322548	5.996388746	4.995936704	5.776103988	5.653919873	4.942514505	5.381975479	6.204766751	5.774259951	6.4615613	6.308703071	5.500164679	5.24830712	6.065443063	4.563768278	5.621465834	5.483815777	5.186659017	4.512226887
10109	10.8935139	10.83338032	11.38963672	11.2399863	10.50071244	11.2566333	10.51913496	11.035184	10.65329295	11.26893376	10.74297462	9.404375227	10.5400699	11.18214602	10.90192279	11.31225334	10.5820761	10.81391744	10.98955061	10.91425805	11.29653197	10.94630685	10.21164499	10.75033852	11.33640056	11.23664807	10.88299451	10.55519305	11.10729555	10.92582886	10.49023918	9.746967716	11.2535757
10111	5.918386234	5.969933275	5.704318678	5.664198369	5.824258697	6.247547807	5.924812504	4.932155684	6.159265883	5.556735948	5.766860144	5.693765712	4.785550552	5.24830712	5.514437914	5.471512648	6.158054213	5.297558281	5.953265239	5.200064862	5.59484709	4.036503334	3.958842675	5.454833907	4.910732662	6.085552127	5.883376437	5.171126747	5.231893162	4.873321063	5.700717133	5.824258697	5.057883449
10114	5.849498932	4.891905188	5.448900951	4.650764559	5.048323387	4.968551603	5.20867332	5.322649262	4.893362211	4.964860664	4.933572638	4.758622982	4.999549087	5.350497247	5.467931546	5.435295216	5.215290306	5.662490364	4.851499202	5.50589093	5.017031081	4.690417096	4.715893371	5.416164165	5.711494907	5.477353527	5.459431619	5.543805176	5.534497434	5.205939832	4.625270489	5.48703608	5.16711703
10116	4.921245889	5.373300197	5.994805976	5.504620392	6.006746832	5.34269696	6.224001674	5.192194165	4.969012308	3.676944359	6.274448044	5.119356177	6.145269857	6.897966432	5.349436052	6.242030802	5.768713657	7.060695932	6.465648026	5.617357262	5.865176497	4.769242795	5.123500664	5.615004242	5.229587923	5.369117459	6.138527801	4.268284667	5.616475329	5.020146573	5.996840648	5.689578726	5.191799501
1012	7.24916087	4.169123281	1.933572638	3.703765179	2.560714954	3.890446693	2.100977648	9.260943049	3.303050085	9.670620845	3.008988783	3.638073837	2.885574364	3.308885057	3.465974465	3.339137385	3.35473424	3.527320608	3.498250868	3.69265037	3.285402219	4.693208149	4.836429131	3.589763487	9.805759992	7.423494135	7.016808288	6.821327554	6.704595348	7.012233436	7.599912842	3.286881148	3.64385619
10120	8.386724741	6.696272084	8.267957084	7.54225805	7.799087306	8.055878915	8.10841991	8.156437068	8.320935901	7.830673649	7.97137111	8.117850855	8.175075435	8.070872292	8.49093108	8.495655194	8.32224365	8.208331917	8.130879403	8.200702473	7.444517993	8.753851863	7.618238656	8.607811132	7.94016675	7.604664415	7.679268958	8.194806092	8.060858023	8.130416118	7.836997109	7.910912508	8.38551732
10121	7.641040188	8.149543909	7.889108442	7.894150817	8.306836389	7.73437092	7.411426246	8.405694603	8.06608919	7.896090168	7.703834378	7.265286858	7.681097826	7.906469748	8.150965784	7.897542973	7.417008587	6.712320641	8.509458329	8.487518506	7.642412773	8.711632562	7.686430492	8.037107627	7.628773595	8.04018011	8.02441942	8.095502518	7.984076615	7.903881846	7.840085516	8.431706524	7.942279902
10123	11.47556119	7.669239411	9.248544324	10.11647393	8.680570506	5.310340121	8.008260531	6.64284595	8.505136683	8.682292371	6.390082951	2.981852653	6.675957033	5.358958826	8.138834943	3.765534746	5.156639311	7.837375637	3.758089934	7.374343989	7.769573408	5.920769673	6.409221197	10.68634294	8.16002266	7.465566405	7.872151568	7.417093002	10.48543689	7.531069493	4.241840184	3.765534746	11.24111918
10124	7.37086174	7.983905663	6.7132834	7.750807461	7.624320266	8.428611418	7.084489525	7.86999475	8.018255827	6.5905122	7.900685705	9.625544476	7.469479022	5.392660881	7.161887682	5.379898164	7.902435414	8.459841417	7.163498732	6.373996142	7.495695163	6.690417096	7.145371767	8.231989133	7.172627522	7.756823155	7.218684313	5.824258697	7.557195625	6.424250286	9.127194751	6.339137385	8.551208374
10125	1.839959587	1.627606838	6.647170578	1.372952098	5.390254956	2.733354341	3.247927513	1.967168608	3.574101508	4.589763487	2.639232163	3.836934011	2.987320866	3.821710215	2.98550043	2.053111336	2.9800253	3.970853654	2.684818738	2.992768431	2.792855352	2.526068812	3.292781749	5.036503334	2.316145742	2.987320866	4.874796966	1.835924074	3.99004722	2.695993813	2.803227036	4.823239844	4.752213368
10126	7.792009369	6.844360543	7.151067292	7.460005304	6.970278486	7.35992522	7.232852592	7.086932341	6.991748578	7.367021533	7.141187525	6.767125077	7.231701199	7.388878339	6.502712486	7.516409186	7.190417325	7.878847931	7.422485316	7.759422186	7.17042585	7.466545554	6.986069563	6.871720462	6.806452956	7.150661214	6.794025896	7.468746214	6.773468928	7.238213641	7.04428482	8.027076623	7.181500152
10127	6.503189699	6.886306263	6.969127461	6.403949364	5.576522138	6.697106574	6.768713657	5.580748492	5.478324711	5.38024459	6.992655149	6.484460413	7.218781168	5.907371414	5.638073837	6.837817127	6.449066085	6.733218743	6.444766441	6.146695948	7.132062678	5.938756261	6.527477006	5.964860664	5.863690714	6.322288724	6.850374391	6.227278994	6.054414388	5.665904355	6.834534255	6.647458426	6.106013238
10128	6.006522446	7.728192635	8.108890311	8.495295424	7.05039286	7.535119822	8.311657505	7.537296067	7.465076581	7.096978636	8.107583262	8.661671228	8.710978583	8.684538249	8.075586111	8.817271494	8.406885261	7.332797428	8.738430088	7.089265084	8.121637118	7.749802402	8.421686167	6.506684448	8.074462621	6.934870291	7.682924378	7.4009648	6.986638472	5.995258373	9.210890471	8.028403392	6.883254231
10129	4.909293086	4.625854931	4.604664415	3.869871406	4.635173947	4.408711861	4.557042415	5.031218731	4.713145902	5.555816155	7.003602237	4.69265037	3.864928972	4.701549057	4.607034346	5.123086751	4.549053029	5.278728213	4.624685811	5.35614381	4.751677946	4.89772447	4.760753208	4.482848283	5.263410059	4.628190335	4.221877081	4.510329019	5.212569339	5.007644031	5.038260575	4.890933022	4.96208625
1013	7.214804795	6.687060688	6.565140169	6.352087578	6.054197294	6.989593185	6.37816478	6.835545166	6.801805344	7.011227255	6.545350645	6.216454865	6.462379572	7.058099988	6.879215637	7.05115455	6.765269521	6.93298241	6.648033951	7.486473046	6.739308071	6.688879711	6.729960561	6.795325387	7.152487667	6.819795895	6.838699702	6.03496399	7.13442632	7.108315355	6.646450706	7.009548727	7.012792122
10130	9.42785755	9.564378169	9.782293884	8.447496547	9.530425846	8.577428828	9.906379551	9.731285085	9.884658968	8.988968654	8.716613715	8.38331549	9.554109153	8.701133155	10.04272641	8.573533585	9.188959671	9.703817078	8.971428594	10.14775187	9.546122759	9.878832608	9.644324989	9.245742835	9.32685639	8.839928104	9.682081641	9.544906492	9.212082911	9.618348792	9.231365203	9.085392787	9.64706262
10131	9.666774341	9.740876979	9.454196461	11.09247307	9.069771971	11.05142648	10.3649882	8.362426053	9.208575784	8.833269621	10.18475139	10.83334079	11.04826889	9.689456422	8.417641579	10.28401434	8.986979709	9.542703019	9.788979283	9.630339941	10.09039034	10.64548732	10.31528545	8.878694692	9.010332283	9.474253504	9.52160044	9.142132592	7.742410497	7.577655412	11.07690242	9.940210806	9.165861705
10133	8.351778484	8.852154937	5.920769673	5.788163657	7.671293372	6.646738698	6.814037648	7.777090896	9.399342019	7.632922515	7.381802483	6.289465631	5.663344619	7.750606505	8.306380734	6.46727948	6.420549772	5.320845668	8.150965784	5.318678374	6.887159677	7.670372993	5.014355293	9.369030189	8.428527675	8.445345986	7.274448044	7.992938336	6.109151579	7.107374024	6.885208276	7.156234798	6.019257119
10134	10.36995716	11.61897733	10.33681894	11.68977526	10.76783684	10.88862911	10.17549965	11.12234917	10.99021035	9.916939355	11.74710203	10.64347743	10.72505093	10.91814767	11.59903413	11.5368737	11.29872704	10.78141709	10.25090238	10.89885831	11.10747211	10.17645991	11.47538386	11.01351809	10.11935618	11.03194927	11.72288009	10.22633994	11.51924309	10.73205716	10.33148802	10.91663339	11.05921601
10135	5.881419908	8.814294058	5.566206293	5.139142019	5.985955755	6.981852653	5.848247353	5.436628267	9.242269039	6.195150711	6.567880042	6.510645504	5.739848103	7.523640361	7.109673973	7.433877497	5.663629259	5.962317655	5.191404729	4.592158002	4.632268215	3.956056652	5.964860664	5.673273737	6.837312556	7.246503098	6.631540867	4.631104282	5.4747605	5.924575003	5.881664619	5.278728213	4.623515741
10136	3.54225805	3.700439718	3.7322692	3.646162657	3.030336078	3.945794957	3.384049807	3.750606505	3.992768431	3.765534746	3.695993813	3.655351829	4.995484519	3.855989697	3.896271849	3.368768349	4.006298024	3.649615459	3.782408565	4.816599707	3.422233001	3.532316959	3.688180359	4.001802243	3.744161096	3.463360886	3.689299161	4.264536431	3.784503983	3.541019153	3.969933275	3.13093087	4.089159132
10137	5.186262836	5.120186028	5.477353527	4.592158002	4.69265037	4.735522177	5.025028794	4.294988268	4.843983844	4.286881148	5.390254956	4.768713657	5.526068812	4.865918815	4.595742339	4.955126781	5.819157224	5.200457271	6.03496399	5.394033895	4.56315813	4.9800253	4.283180979	5.21023299	5.442280035	4.420886575	5.422905743	4.945794957	5.181897643	4.888499736	5.79363582	5.385085854	4.997744026
